"B [mm]","L [mm]","R1 [mm]","R2 [mm]","Freq [GHz]","dB(S(1,1)) []"
17.5,16.3,6.2,5.9,6.34,-1.77708227878518
17.5,16.3,6.2,5.9,6.36,-1.72891434728345
17.5,16.3,6.2,5.9,6.38,-1.68651706567931
17.5,16.3,6.2,5.9,6.4,-1.64942374188252
17.5,16.3,6.2,5.9,6.42,-1.61723586527984
17.5,16.3,6.2,5.9,6.44,-1.5896144895243
17.5,16.3,6.2,5.9,6.46,-1.56627305875571
17.5,16.3,6.2,5.9,6.48,-1.54697143818958
17.5,16.3,6.2,5.9,6.5,-1.53151095540641
17.5,16.3,6.2,6.2,5.5,-2.84281200457233
17.5,16.3,6.2,6.2,5.52,-3.14721669952514
17.5,16.3,6.2,6.2,5.54,-3.50567650364356
17.5,16.3,6.2,6.2,5.56,-3.93030704568594
17.5,16.3,6.2,6.2,5.58,-4.43656489273811
17.5,16.3,6.2,6.2,5.6,-5.04437393732978
17.5,16.3,6.2,6.2,5.62,-5.77977337868397
17.5,16.3,6.2,6.2,5.64,-6.67746799983401
17.5,16.3,6.2,6.2,5.66,-7.78505709111872
17.5,16.3,6.2,6.2,5.68,-9.17058887554105
17.5,16.3,6.2,6.2,5.7,-10.9369743043383
17.5,16.3,6.2,6.2,5.72,-13.2500584941864
17.5,16.3,6.2,6.2,5.74,-16.3800409250165
17.5,16.3,6.2,6.2,5.76,-20.5129351160756
17.5,16.3,6.2,6.2,5.78,-22.7401934755373
17.5,16.3,6.2,6.2,5.8,-19.2477479478628
17.5,16.3,6.2,6.2,5.82,-15.6070299837291
17.5,16.3,6.2,6.2,5.84,-12.9572971762605
17.5,16.3,6.2,6.2,5.86,-10.9939649436369
17.5,16.3,6.2,6.2,5.88,-9.48361659060654
17.5,16.3,6.2,6.2,5.9,-8.28653092506975
17.5,16.3,6.2,6.2,5.92,-7.31620282971123
17.5,16.3,6.2,6.2,5.94,-6.51610061465158
17.5,16.3,6.2,6.2,5.96,-5.84747911743994
17.5,16.3,6.2,6.2,5.98,-5.28272614890671
17.5,16.3,6.2,6.2,6,-4.80152541419343
17.5,16.3,6.2,6.2,6.02,-4.38853030350102
17.5,16.3,6.2,6.2,6.04,-4.03189248124934
17.5,16.3,6.2,6.2,6.06,-3.7222969756633
17.5,16.3,6.2,6.2,6.08,-3.45230921545011
17.5,16.3,6.2,6.2,6.1,-3.21592057423103
17.5,16.3,6.2,6.2,6.12,-3.00822391287907
17.5,16.3,6.2,6.2,6.14,-2.82517651798722
17.5,16.3,6.2,6.2,6.16,-2.66342326322784
17.5,16.3,6.2,6.2,6.18,-2.52016225108763
17.5,16.3,6.2,6.2,6.2,-2.39304108656457
17.5,16.3,6.2,6.2,6.22,-2.28007569370559
17.5,16.3,6.2,6.2,6.24,-2.17958603132757
17.5,16.3,6.2,6.2,6.26,-2.09014468703058
17.5,16.3,6.2,6.2,6.28,-2.01053542749558
17.5,16.3,6.2,6.2,6.3,-1.93971954255979
17.5,16.3,6.2,6.2,6.32,-1.8768083562056
17.5,16.3,6.2,6.2,6.34,-1.82104066277698
17.5,16.3,6.2,6.2,6.36,-1.77176412880195
17.5,16.3,6.2,6.2,6.38,-1.72841991081433
17.5,16.3,6.2,6.2,6.4,-1.69052989827887
17.5,16.3,6.2,6.2,6.42,-1.6576861122413
17.5,16.3,6.2,6.2,6.44,-1.62954188443097
17.5,16.3,6.2,6.2,6.46,-1.60580451514475
17.5,16.3,6.2,6.2,6.48,-1.58622916629684
17.5,16.3,6.2,6.2,6.5,-1.57061379215465
17.5,16.3,6.2,6.5,5.5,-2.802196299872
17.5,16.3,6.2,6.5,5.52,-3.09666505060479
17.5,16.3,6.2,6.5,5.54,-3.44237048486084
17.5,16.3,6.2,6.5,5.56,-3.85049388940228
17.5,16.3,6.2,6.5,5.58,-4.33519740643203
17.5,16.3,6.2,6.5,5.6,-4.91457870234273
17.5,16.3,6.2,6.5,5.62,-5.61203118348643
17.5,16.3,6.2,6.5,5.64,-6.45827333144878
17.5,16.3,6.2,6.5,5.66,-7.49454983290858
17.5,16.3,6.2,6.5,5.68,-8.77796906912561
17.5,16.3,6.2,6.5,5.7,-10.3906888312993
17.5,16.3,6.2,6.5,5.72,-12.4546689701944
17.5,16.3,6.2,6.5,5.74,-15.1407788664207
17.5,16.3,6.2,6.5,5.76,-18.5128020161147
17.5,16.3,6.2,6.5,5.78,-21.0653524646798
17.5,16.3,6.2,6.5,5.8,-19.3401589300108
17.5,16.3,6.2,6.5,5.82,-16.0826880667584
17.5,16.3,6.2,6.5,5.84,-13.4230442015386
17.5,16.3,6.2,6.5,5.86,-11.3968347348698
17.5,16.3,6.2,6.5,5.88,-9.82555220939943
17.5,16.3,6.2,6.5,5.9,-8.57728909033066
17.5,16.3,6.2,6.5,5.92,-7.56513300285316
17.5,16.3,6.2,6.5,5.94,-6.73087988003101
17.5,16.3,6.2,6.5,5.96,-6.03420026450183
17.5,16.3,6.2,6.5,5.98,-5.44620597964865
17.5,16.3,6.2,6.5,6,-4.94559391904442
17.5,16.3,6.2,6.5,6.02,-4.51626005654617
17.5,16.3,6.2,6.5,6.04,-4.14577232054125
17.5,16.3,6.2,6.5,6.06,-3.82436194934747
17.5,16.3,6.2,6.5,6.08,-3.54423795677014
17.5,16.3,6.2,6.5,6.1,-3.29910882502341
17.5,16.3,6.2,6.5,6.12,-3.08384061931125
17.5,16.3,6.2,6.5,6.14,-2.8942071269051
17.5,16.3,6.2,6.5,6.16,-2.72670353185056
17.5,16.3,6.2,6.5,6.18,-2.5784049452927
17.5,16.3,6.2,6.5,6.2,-2.44685728266128
17.5,16.3,6.2,6.5,6.22,-2.3299919345777
17.5,16.3,6.2,6.5,6.24,-2.22605826057185
17.5,16.3,6.2,6.5,6.26,-2.13356965207955
17.5,16.3,6.2,6.5,6.28,-2.05126007552821
17.5,16.3,6.2,6.5,6.3,-1.97804881132282
17.5,16.3,6.2,6.5,6.32,-1.9130116720989
17.5,16.3,6.2,6.5,6.34,-1.85535739142728
17.5,16.3,6.2,6.5,6.36,-1.8044081724955
17.5,16.3,6.2,6.5,6.38,-1.7595836081729
17.5,16.3,6.2,6.5,6.4,-1.72038735135495
17.5,16.3,6.2,6.5,6.42,-1.68639604258187
17.5,16.3,6.2,6.5,6.44,-1.6572501010325
17.5,16.3,6.2,6.5,6.46,-1.6326460624387
17.5,16.3,6.2,6.5,6.48,-1.61233020850726
17.5,16.3,6.2,6.5,6.5,-1.59609328091399
17.5,16.3,6.2,6.8,5.5,-2.36327428275339
17.5,16.3,6.2,6.8,5.52,-2.58582027175232
17.5,16.3,6.2,6.8,5.54,-2.84410099574974
17.5,16.3,6.2,6.8,5.56,-3.14530778331799
17.5,16.3,6.2,6.8,5.58,-3.49837997825493
17.5,16.3,6.2,6.8,5.6,-3.91449469298954
17.5,16.3,6.2,6.8,5.62,-4.40771761249029
17.5,16.3,6.2,6.8,5.64,-4.99588617943118
17.5,16.3,6.2,6.8,5.66,-5.70184498287894
17.5,16.3,6.2,6.8,5.68,-6.55524302468287
17.5,16.3,6.2,6.8,5.7,-7.59526006675435
17.5,16.3,6.2,6.8,5.72,-8.87484776849673
17.5,16.3,6.2,6.8,5.74,-10.4670228830286
17.5,16.3,6.2,6.8,5.76,-12.4708938159128
17.5,16.3,6.2,6.8,5.78,-14.9916413436972
17.5,16.3,6.2,6.8,5.8,-17.9074138846818
17.5,16.3,6.2,6.8,5.82,-19.7404196939053
17.5,16.3,6.2,6.8,5.84,-18.322204555711
17.5,16.3,6.2,6.8,5.86,-15.5884283966683
17.5,16.3,6.2,6.8,5.88,-13.1870445997154
17.5,16.3,6.2,6.8,5.9,-11.2865780695751
17.5,16.3,6.2,6.8,5.92,-9.7827263735487
17.5,16.3,6.2,6.8,5.94,-8.57366612204215
17.5,16.3,6.2,6.8,5.96,-7.58567727239983
17.5,16.3,6.2,6.8,5.98,-6.76697448975536
17.5,16.3,6.2,6.8,6,-6.08063498797398
17.5,16.3,6.2,6.8,6.02,-5.49970453408731
17.5,16.3,6.2,6.8,6.04,-5.00403628437775
17.5,16.3,6.2,6.8,6.06,-4.57824641028938
17.5,16.3,6.2,6.8,6.08,-4.21036686104533
17.5,16.3,6.2,6.8,6.1,-3.89093674479247
17.5,16.3,6.2,6.8,6.12,-3.6123748438274
17.5,16.3,6.2,6.8,6.14,-3.36853617144781
17.5,16.3,6.2,6.8,6.16,-3.15439163284299
17.5,16.3,6.2,6.8,6.18,-2.96579181835704
17.5,16.3,6.2,6.8,6.2,-2.79928953325442
17.5,16.3,6.2,6.8,6.22,-2.65200419904506
17.5,16.3,6.2,6.8,6.24,-2.52151670856045
17.5,16.3,6.2,6.8,6.26,-2.40578685115526
17.5,16.3,6.2,6.8,6.28,-2.30308775592325
17.5,16.3,6.2,6.8,6.3,-2.21195336622325
17.5,16.3,6.2,6.8,6.32,-2.13113602944889
17.5,16.3,6.2,6.8,6.34,-2.05957203228314
17.5,16.3,6.2,6.8,6.36,-1.99635344189421
17.5,16.3,6.2,6.8,6.38,-1.94070499723438
17.5,16.3,6.2,6.8,6.4,-1.89196507714621
17.5,16.3,6.2,6.8,6.42,-1.84956998337098
17.5,16.3,6.2,6.8,6.44,-1.81304093698879
17.5,16.3,6.2,6.8,6.46,-1.78197331012893
17.5,16.3,6.2,6.8,6.48,-1.75602771062046
17.5,16.3,6.2,6.8,6.5,-1.73492261245178
17.5,16.3,6.2,7.1,5.5,-1.84820411651889
17.5,16.3,6.2,7.1,5.52,-1.9951738155322
17.5,16.3,6.2,7.1,5.54,-2.16345389081941
17.5,16.3,6.2,7.1,5.56,-2.35688983594728
17.5,16.3,6.2,7.1,5.58,-2.58017585972419
17.5,16.3,6.2,7.1,5.6,-2.83907059940178
17.5,16.3,6.2,7.1,5.62,-3.14067384328767
17.5,16.3,6.2,7.1,5.64,-3.49378374297208
17.5,16.3,6.2,7.1,5.66,-3.90936215640197
17.5,16.3,6.2,7.1,5.68,-4.40114945776942
17.5,16.3,6.2,7.1,5.7,-4.98649462133001
17.5,16.3,6.2,7.1,5.72,-5.68751183588208
17.5,16.3,6.2,7.1,5.74,-6.53275963652541
17.5,16.3,6.2,7.1,5.76,-7.5597887913938
17.5,16.3,6.2,7.1,5.78,-8.81912437098515
17.5,16.3,6.2,7.1,5.8,-10.3802895814441
17.5,16.3,6.2,7.1,5.82,-12.3383681083353
17.5,16.3,6.2,7.1,5.84,-14.8015013992103
17.5,16.3,6.2,7.1,5.86,-17.7123343969169
17.5,16.3,6.2,7.1,5.88,-19.8594575516334
17.5,16.3,6.2,7.1,5.9,-18.837747079249
17.5,16.3,6.2,7.1,5.92,-16.1356779182404
17.5,16.3,6.2,7.1,5.94,-13.6710776965439
17.5,16.3,6.2,7.1,5.96,-11.7114936715359
17.5,16.3,6.2,7.1,5.98,-10.1617245725069
17.5,16.3,6.2,7.1,6,-8.91704846605922
17.5,16.3,6.2,7.1,6.02,-7.90071224050927
17.5,16.3,6.2,7.1,6.04,-7.05885976987732
17.5,16.3,6.2,7.1,6.06,-6.35323054873151
17.5,16.3,6.2,7.1,6.08,-5.75599618739361
17.5,16.3,6.2,7.1,6.1,-5.24642029035968
17.5,16.3,6.2,7.1,6.12,-4.80870589374723
17.5,16.3,6.2,7.1,6.14,-4.43058386586307
17.5,16.3,6.2,7.1,6.16,-4.10236576566354
17.5,16.3,6.2,7.1,6.18,-3.81629296766633
17.5,16.3,6.2,7.1,6.2,-3.56607874160923
17.5,16.3,6.2,7.1,6.22,-3.34657873789493
17.5,16.3,6.2,7.1,6.24,-3.15354879749596
17.5,16.3,6.2,7.1,6.26,-2.98346344968952
17.5,16.3,6.2,7.1,6.28,-2.8333774983345
17.5,16.3,6.2,7.1,6.3,-2.70081884148275
17.5,16.3,6.2,7.1,6.32,-2.58370437816034
17.5,16.3,6.2,7.1,6.34,-2.48027329095785
17.5,16.3,6.2,7.1,6.36,-2.38903361968427
17.5,16.3,6.2,7.1,6.38,-2.30871914842826
17.5,16.3,6.2,7.1,6.4,-2.23825439657528
17.5,16.3,6.2,7.1,6.42,-2.17672604789542
17.5,16.3,6.2,7.1,6.44,-2.1233595438573
17.5,16.3,6.2,7.1,6.46,-2.07749985525237
17.5,16.3,6.2,7.1,6.48,-2.03859566125072
17.5,16.3,6.2,7.1,6.5,-2.00618632804871
17.5,16.3,6.5,5.6,5.5,-2.95020105694841
17.5,16.3,6.5,5.6,5.52,-3.28086335746241
17.5,16.3,6.5,5.6,5.54,-3.67288255636491
17.5,16.3,6.5,5.6,5.56,-4.14079197323221
17.5,16.3,6.5,5.6,5.58,-4.70334466786501
17.5,16.3,6.5,5.6,5.6,-5.38503862422784
17.5,16.3,6.5,5.6,5.62,-6.21844406004293
17.5,16.3,6.5,5.6,5.64,-7.24802683214412
17.5,16.3,6.5,5.6,5.66,-8.53700419270671
17.5,16.3,6.5,5.6,5.68,-10.1808359314793
17.5,16.3,6.5,5.6,5.7,-12.3362823865861
17.5,16.3,6.5,5.6,5.72,-15.287847637594
17.5,16.3,6.5,5.6,5.74,-19.5580069982602
17.5,16.3,6.5,5.6,5.76,-24.5040562595112
17.5,16.3,6.5,5.6,5.78,-21.6550476858215
17.5,16.3,6.5,5.6,5.8,-16.9987734879382
17.5,16.3,6.5,5.6,5.82,-13.8284281974165
17.5,16.3,6.5,5.6,5.84,-11.5841452551653
17.5,16.3,6.5,5.6,5.86,-9.9035973677152
17.5,16.3,6.5,5.6,5.88,-8.59450230063371
17.5,16.3,6.5,5.6,5.9,-7.54612962199561
17.5,16.3,6.5,5.6,5.92,-6.68941191189232
17.5,16.3,6.5,5.6,5.94,-5.97849578357676
17.5,16.3,6.5,5.6,5.96,-5.38144022209872
17.5,16.3,6.5,5.6,5.98,-4.87514039871469
17.5,16.3,6.5,5.6,6,-4.44237138316521
17.5,16.3,6.5,5.6,6.02,-4.0699736224611
17.5,16.3,6.5,5.6,6.04,-3.74769015664298
17.5,16.3,6.5,5.6,6.06,-3.46739381988011
17.5,16.3,6.5,5.6,6.08,-3.22255707747999
17.5,16.3,6.5,5.6,6.1,-3.00787795002865
17.5,16.3,6.5,5.6,6.12,-2.81900937980205
17.5,16.3,6.5,5.6,6.14,-2.65235904499888
17.5,16.3,6.5,5.6,6.16,-2.50493837997543
17.5,16.3,6.5,5.6,6.18,-2.37424677798812
17.5,16.3,6.5,5.6,6.2,-2.25818149299698
17.5,16.3,6.5,5.6,6.22,-2.15496667739508
17.5,16.3,6.5,5.6,6.24,-2.06309691267174
17.5,16.3,6.5,5.6,6.26,-1.98129188034016
17.5,16.3,6.5,5.6,6.28,-1.90845970640928
17.5,16.3,6.5,5.6,6.3,-1.84366713384041
17.5,16.3,6.5,5.6,6.32,-1.78611512168986
17.5,16.3,6.5,5.6,6.34,-1.7351187933048
17.5,16.3,6.5,5.6,6.36,-1.6900908957413
17.5,16.3,6.5,5.6,6.38,-1.65052811292403
17.5,16.3,6.5,5.6,6.4,-1.61599971250791
17.5,16.3,6.5,5.6,6.42,-1.58613811235812
17.5,16.3,6.5,5.6,6.44,-1.56063103507129
17.5,16.3,6.5,5.6,6.46,-1.53921498377599
17.5,16.3,6.5,5.6,6.48,-1.52166982375987
17.5,16.3,6.5,5.6,6.5,-1.50781429536866
17.5,16.3,6.5,5.9,5.5,-3.05765174506297
17.5,16.3,6.5,5.9,5.52,-3.40238882997519
17.5,16.3,6.5,5.9,5.54,-3.81058317818498
17.5,16.3,6.5,5.9,5.56,-4.29706993174183
17.5,16.3,6.5,5.9,5.58,-4.88092160156765
17.5,16.3,6.5,5.9,5.6,-5.58695953138108
17.5,16.3,6.5,5.9,5.62,-6.44805078769219
17.5,16.3,6.5,5.9,5.64,-7.50884215483329
17.5,16.3,6.5,5.9,5.66,-8.83229378544207
17.5,16.3,6.5,5.9,5.68,-10.5118732921537
17.5,16.3,6.5,5.9,5.7,-12.6947677484286
17.5,16.3,6.5,5.9,5.72,-15.6167399213903
17.5,16.3,6.5,5.9,5.74,-19.4961446610147
17.5,16.3,6.5,5.9,5.76,-22.445480155214
17.5,16.3,6.5,5.9,5.78,-19.7748070826738
17.5,16.3,6.5,5.9,5.8,-16.0674209713129
17.5,16.3,6.5,5.9,5.82,-13.2969814823579
17.5,16.3,6.5,5.9,5.84,-11.2462811702012
17.5,16.3,6.5,5.9,5.86,-9.67463197113113
17.5,16.3,6.5,5.9,5.88,-8.43330360835184
17.5,16.3,6.5,5.9,5.9,-7.43006743597261
17.5,16.3,6.5,5.9,5.92,-6.60487464201695
17.5,16.3,6.5,5.9,5.94,-5.91674551957717
17.5,16.3,6.5,5.9,5.96,-5.33658745592955
17.5,16.3,6.5,5.9,5.98,-4.84306506711841
17.5,16.3,6.5,5.9,6,-4.42010729925136
17.5,16.3,6.5,5.9,6.02,-4.05533715865415
17.5,16.3,6.5,5.9,6.04,-3.73904563236761
17.5,16.3,6.5,5.9,6.06,-3.46349934605311
17.5,16.3,6.5,5.9,6.08,-3.22245984754367
17.5,16.3,6.5,5.9,6.1,-3.010841094595
17.5,16.3,6.5,5.9,6.12,-2.82445965559908
17.5,16.3,6.5,5.9,6.14,-2.65984868683273
17.5,16.3,6.5,5.9,6.16,-2.51411683050938
17.5,16.3,6.5,5.9,6.18,-2.38483946025595
17.5,16.3,6.5,5.9,6.2,-2.2699736995224
17.5,16.3,6.5,5.9,6.22,-2.16779123628269
17.5,16.3,6.5,5.9,6.24,-2.07682467978136
17.5,16.3,6.5,5.9,6.26,-1.99582437073829
17.5,16.3,6.5,5.9,6.28,-1.92372336168352
17.5,16.3,6.5,5.9,6.3,-1.85960885171902
17.5,16.3,6.5,5.9,6.32,-1.80269876792694
17.5,16.3,6.5,5.9,6.34,-1.75232248413548
17.5,16.3,6.5,5.9,6.36,-1.70790488979466
17.5,16.3,6.5,5.9,6.38,-1.66895318933768
17.5,16.3,6.5,5.9,6.4,-1.63504594060007
17.5,16.3,6.5,5.9,6.42,-1.6058239400326
17.5,16.3,6.5,5.9,6.44,-1.58098263991312
17.5,16.3,6.5,5.9,6.46,-1.56026584380988
17.5,16.3,6.5,5.9,6.48,-1.54346047502278
17.5,16.3,6.5,5.9,6.5,-1.53039225148068
17.5,16.3,6.5,6.2,5.5,-2.97882310675745
17.5,16.3,6.5,6.2,5.52,-3.30596816383597
17.5,16.3,6.5,6.2,5.54,-3.6917296559264
17.5,16.3,6.5,6.2,5.56,-4.14928603486382
17.5,16.3,6.5,6.2,5.58,-4.6954205211785
17.5,16.3,6.5,6.2,5.6,-5.3517159182558
17.5,16.3,6.5,6.2,5.62,-6.14629246660724
17.5,16.3,6.5,6.2,5.64,-7.11646749600975
17.5,16.3,6.5,6.2,5.66,-8.31304553290553
17.5,16.3,6.5,6.2,5.68,-9.80745666693987
17.5,16.3,6.5,6.2,5.7,-11.7029327974232
17.5,16.3,6.5,6.2,5.72,-14.1430265081119
17.5,16.3,6.5,6.2,5.74,-17.2299148553012
17.5,16.3,6.5,6.2,5.76,-20.1792445797825
17.5,16.3,6.5,6.2,5.78,-19.7621253931514
17.5,16.3,6.5,6.2,5.8,-16.7549594086806
17.5,16.3,6.5,6.2,5.82,-13.9826981006179
17.5,16.3,6.5,6.2,5.84,-11.8335853749343
17.5,16.3,6.5,6.2,5.86,-10.1672193731959
17.5,16.3,6.5,6.2,5.88,-8.84771012801083
17.5,16.3,6.5,6.2,5.9,-7.78154812958884
17.5,16.3,6.5,6.2,5.92,-6.90560674749748
17.5,16.3,6.5,6.2,5.94,-6.17618456691429
17.5,16.3,6.5,6.2,5.96,-5.56208186979064
17.5,16.3,6.5,6.2,5.98,-5.0403790309991
17.5,16.3,6.5,6.2,6,-4.59381490014976
17.5,16.3,6.5,6.2,6.02,-4.2091105441066
17.5,16.3,6.5,6.2,6.04,-3.87586497967457
17.5,16.3,6.5,6.2,6.06,-3.58580695668489
17.5,16.3,6.5,6.2,6.08,-3.33227456367725
17.5,16.3,6.5,6.2,6.1,-3.10984441494762
17.5,16.3,6.5,6.2,6.12,-2.91406146696567
17.5,16.3,6.5,6.2,6.14,-2.74123812588402
17.5,16.3,6.5,6.2,6.16,-2.58830214429745
17.5,16.3,6.5,6.2,6.18,-2.45267960837212
17.5,16.3,6.5,6.2,6.2,-2.33220366841023
17.5,16.3,6.5,6.2,6.22,-2.22504250179846
17.5,16.3,6.5,6.2,6.24,-2.12964188021169
17.5,16.3,6.5,6.2,6.26,-2.04467898738644
17.5,16.3,6.5,6.2,6.28,-1.96902501338319
17.5,16.3,6.5,6.2,6.3,-1.90171467026606
17.5,16.3,6.5,6.2,6.32,-1.84192121803972
17.5,16.3,6.5,6.2,6.34,-1.78893591374983
17.5,16.3,6.5,6.2,6.36,-1.74215103714177
17.5,16.3,6.5,6.2,6.38,-1.70104582739812
17.5,16.3,6.5,6.2,6.4,-1.66517480369238
17.5,16.3,6.5,6.2,6.42,-1.63415804898891
17.5,16.3,6.5,6.2,6.44,-1.60767311970655
17.5,16.3,6.5,6.2,6.46,-1.58544830929198
17.5,16.3,6.5,6.2,6.48,-1.56725704560272
17.5,16.3,6.5,6.2,6.5,-1.55291324337005
17.5,16.3,6.5,6.5,5.5,-2.93948770245063
17.5,16.3,6.5,6.5,5.52,-3.25571322666223
17.5,16.3,6.5,6.5,5.54,-3.6272464088356
17.5,16.3,6.5,6.5,5.56,-4.06612091504716
17.5,16.3,6.5,6.5,5.58,-4.58751101743924
17.5,16.3,6.5,6.5,5.6,-5.21068893834761
17.5,16.3,6.5,6.5,5.62,-5.96035518205156
17.5,16.3,6.5,6.5,5.64,-6.86854945762853
17.5,16.3,6.5,6.5,5.66,-7.9774646208294
17.5,16.3,6.5,6.5,5.68,-9.34348478378924
17.5,16.3,6.5,6.5,5.7,-11.0416442609115
17.5,16.3,6.5,6.5,5.72,-13.1613767822412
17.5,16.3,6.5,6.5,5.74,-15.7325054867389
17.5,16.3,6.5,6.5,5.76,-18.2692890454666
17.5,16.3,6.5,6.5,5.78,-18.8422740880525
17.5,16.3,6.5,6.5,5.8,-16.8408869193984
17.5,16.3,6.5,6.5,5.82,-14.3464686070518
17.5,16.3,6.5,6.5,5.84,-12.2318972548474
17.5,16.3,6.5,6.5,5.86,-10.5401749592882
17.5,16.3,6.5,6.5,5.88,-9.1830851676993
17.5,16.3,6.5,6.5,5.9,-8.07980431823698
17.5,16.3,6.5,6.5,5.92,-7.17047012198601
17.5,16.3,6.5,6.5,5.94,-6.4119013219787
17.5,16.3,6.5,6.5,5.96,-5.77260764616093
17.5,16.3,6.5,6.5,5.98,-5.22917496149067
17.5,16.3,6.5,6.5,6,-4.76384008659711
17.5,16.3,6.5,6.5,6.02,-4.36287436026722
17.5,16.3,6.5,6.5,6.04,-4.01549200455235
17.5,16.3,6.5,6.5,6.06,-3.71309855150575
17.5,16.3,6.5,6.5,6.08,-3.44876242800892
17.5,16.3,6.5,6.5,6.1,-3.21683556365043
17.5,16.3,6.5,6.5,6.12,-3.01267545552625
17.5,16.3,6.5,6.5,6.14,-2.83243770254498
17.5,16.3,6.5,6.5,6.16,-2.67291847875691
17.5,16.3,6.5,6.5,6.18,-2.53143309720354
17.5,16.3,6.5,6.5,6.2,-2.40572114675446
17.5,16.3,6.5,6.5,6.22,-2.29387153502154
17.5,16.3,6.5,6.5,6.24,-2.19426267798353
17.5,16.3,6.5,6.5,6.26,-2.10551437603694
17.5,16.3,6.5,6.5,6.28,-2.02644881718383
17.5,16.3,6.5,6.5,6.3,-1.95605878458538
17.5,16.3,6.5,6.5,6.32,-1.89348160357623
17.5,16.3,6.5,6.5,6.34,-1.83797769829525
17.5,16.3,6.5,6.5,6.36,-1.78891287721094
17.5,16.3,6.5,6.5,6.38,-1.74574365473214
17.5,16.3,6.5,6.5,6.4,-1.70800505966358
17.5,16.3,6.5,6.5,6.42,-1.67530049219821
17.5,16.3,6.5,6.5,6.44,-1.64729327770083
17.5,16.3,6.5,6.5,6.46,-1.62369963366668
17.5,16.3,6.5,6.5,6.48,-1.60428282026408
17.5,16.3,6.5,6.5,6.5,-1.58884828799549
17.5,16.3,6.5,6.8,5.5,-2.5504028758979
17.5,16.3,6.5,6.8,5.52,-2.7999620792544
17.5,16.3,6.5,6.8,5.54,-3.09005842342677
17.5,16.3,6.5,6.8,5.56,-3.42888234921424
17.5,16.3,6.5,6.8,5.58,-3.82660342372272
17.5,16.3,6.5,6.8,5.6,-4.29591083238109
17.5,16.3,6.5,6.8,5.62,-4.85272378881156
17.5,16.3,6.5,6.8,5.64,-5.51714163635287
17.5,16.3,6.5,6.8,5.66,-6.31474086546576
17.5,16.3,6.5,6.8,5.68,-7.27836869102138
17.5,16.3,6.5,6.8,5.7,-8.4505484551953
17.5,16.3,6.5,6.8,5.72,-9.88605525222323
17.5,16.3,6.5,6.8,5.74,-11.6509058790294
17.5,16.3,6.5,6.8,5.76,-13.7966922693962
17.5,16.3,6.5,6.8,5.78,-16.2073140377485
17.5,16.3,6.5,6.8,5.8,-18.0368566969867
17.5,16.3,6.5,6.8,5.82,-17.6999959866041
17.5,16.3,6.5,6.8,5.84,-15.6732240738359
17.5,16.3,6.5,6.8,5.86,-13.4802722437449
17.5,16.3,6.5,6.8,5.88,-11.6152005507094
17.5,16.3,6.5,6.8,5.9,-10.0965154104555
17.5,16.3,6.5,6.8,5.92,-8.85946654909111
17.5,16.3,6.5,6.8,5.94,-7.84180261114888
17.5,16.3,6.5,6.8,5.96,-6.99529478755296
17.5,16.3,6.5,6.8,5.98,-6.28396446024906
17.5,16.3,6.5,6.8,6,-5.68091235653378
17.5,16.3,6.5,6.8,6.02,-5.16575769219977
17.5,16.3,6.5,6.8,6.04,-4.72281054295511
17.5,16.3,6.5,6.8,6.06,-4.33980177693716
17.5,16.3,6.5,6.8,6.08,-4.00699906941686
17.5,16.3,6.5,6.8,6.1,-3.71658435726261
17.5,16.3,6.5,6.8,6.12,-3.46220840472769
17.5,16.3,6.5,6.8,6.14,-3.23866649171046
17.5,16.3,6.5,6.8,6.16,-3.04165808283201
17.5,16.3,6.5,6.8,6.18,-2.86760567164967
17.5,16.3,6.5,6.8,6.2,-2.71351605251738
17.5,16.3,6.5,6.8,6.22,-2.57687255822274
17.5,16.3,6.5,6.8,6.24,-2.45555029548964
17.5,16.3,6.5,6.8,6.26,-2.34774874457734
17.5,16.3,6.5,6.8,6.28,-2.25193766897326
17.5,16.3,6.5,6.8,6.3,-2.16681336663671
17.5,16.3,6.5,6.8,6.32,-2.09126305257444
17.5,16.3,6.5,6.8,6.34,-2.02433570164674
17.5,16.3,6.5,6.8,6.36,-1.96521807058183
17.5,16.3,6.5,6.8,6.38,-1.91321490526738
17.5,16.3,6.5,6.8,6.4,-1.86773255407771
17.5,16.3,6.5,6.8,6.42,-1.82826537088912
17.5,16.3,6.5,6.8,6.44,-1.79438441663469
17.5,16.3,6.5,6.8,6.46,-1.76572806557161
17.5,16.3,6.5,6.8,6.48,-1.74199419882898
17.5,16.3,6.5,6.8,6.5,-1.72293372827988
17.5,16.3,6.5,7.1,5.5,-1.92796001646315
17.5,16.3,6.5,7.1,5.52,-2.08562674118827
17.5,16.3,6.5,7.1,5.54,-2.26628581800126
17.5,16.3,6.5,7.1,5.56,-2.47408663437896
17.5,16.3,6.5,7.1,5.58,-2.7140926138608
17.5,16.3,6.5,7.1,5.6,-2.9925087735381
17.5,16.3,6.5,7.1,5.62,-3.31697091774974
17.5,16.3,6.5,7.1,5.64,-3.69691471203855
17.5,16.3,6.5,7.1,5.66,-4.14404987899745
17.5,16.3,6.5,7.1,5.68,-4.67297615501464
17.5,16.3,6.5,7.1,5.7,-5.30199678651028
17.5,16.3,6.5,7.1,5.72,-6.05421629958951
17.5,16.3,6.5,7.1,5.74,-6.95905006118821
